id_cliente,numero_identificacion,nombre_completo,correo_electronico,telefono,direccion,activo,creado_en,modificado_en,creado_por,modificado_por
402,1750000402,Luis Ramirez Viteri,luis.ramirez402@gmail.com,+593908009246,"Av. De los Shyris N88-28, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
403,1750000403,Gabriela Diaz Vega,gabriela.diaz403@gmail.com,+593908009269,"Calle Venezuela N92-37, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
404,1750000404,Jorge Alvear Rodriguez,jorge.alvear404@gmail.com,+593908009292,"Av. 10 de Agosto N96-46, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
405,1750000405,Silvia Cardenas Castro,silvia.cardenas405@gmail.com,+593908009315,"Calle Flores N10-55, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
406,1750000406,Jose Espinosa Morales,jose.espinosa406@gmail.com,+593908009338,"Av. Republica N14-64, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
407,1750000407,Camila Vega Paredes,camila.vega407@gmail.com,+593908009361,"Calle Bolivar N18-73, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
408,1750000408,David Paredes Ramirez,david.paredes408@gmail.com,+593908009384,"Av. Eloy Alfaro N22-82, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
409,1750000409,Valeria Martinez Ortiz,valeria.martinez409@gmail.com,+593908009407,"Calle Esmeraldas N26-11, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
410,1750000410,Diego Sanchez Delgado,diego.sanchez410@gmail.com,+593908009430,"Av. Amazonas N30-20, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
411,1750000411,Andrea Flores Martinez,andrea.flores411@gmail.com,+593908009453,"Calle Guayaquil N34-29, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
412,1750000412,Daniel Silva Diaz,daniel.silva412@gmail.com,+593908009476,"Av. De los Shyris N38-38, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
413,1750000413,Carla Viteri Cabrera,carla.viteri413@gmail.com,+593908009499,"Calle Venezuela N42-47, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
414,1750000414,Mario Morales Mora,mario.morales414@gmail.com,+593908009522,"Av. 10 de Agosto N46-56, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
415,1750000415,Veronica Delgado Sanchez,veronica.delgado415@gmail.com,+593908009545,"Calle Flores N50-65, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
416,1750000416,Manuel Mora Alvear,manuel.mora416@gmail.com,+593908009568,"Av. Republica N54-74, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
417,1750000417,Estefania Lopez Rivas,estefania.lopez417@gmail.com,+593908009591,"Calle Bolivar N58-83, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
418,1750000418,Alejandro Perez Lopez,alejandro.perez418@gmail.com,+593908009614,"Av. Eloy Alfaro N62-12, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
419,1750000419,Adriana Torres Flores,adriana.torres419@gmail.com,+593908009637,"Calle Esmeraldas N66-21, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
420,1750000420,Juan Castro Cardenas,juan.castro420@gmail.com,+593908009660,"Av. Amazonas N70-30, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
421,1750000421,Ana Ortiz Solis,ana.ortiz421@gmail.com,+593908009683,"Calle Guayaquil N74-39, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
422,1750000422,Luis Cabrera Perez,luis.cabrera422@gmail.com,+593908009706,"Av. De los Shyris N78-48, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
423,1750000423,Gabriela Rivas Silva,gabriela.rivas423@gmail.com,+593908009729,"Calle Venezuela N82-57, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
424,1750000424,Jorge Solis Espinosa,jorge.solis424@gmail.com,+593908009752,"Av. 10 de Agosto N86-66, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
425,1750000425,Silvia Gomez Gomez,silvia.gomez425@gmail.com,+593908009775,"Calle Flores N90-75, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
426,1750000426,Jose Rodriguez Torres,jose.rodriguez426@gmail.com,+593908009798,"Av. Republica N94-84, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
427,1750000427,Camila Ramirez Viteri,camila.ramirez427@gmail.com,+593908009821,"Calle Bolivar N98-13, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
428,1750000428,David Diaz Vega,david.diaz428@gmail.com,+593908009844,"Av. Eloy Alfaro N12-22, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
429,1750000429,Valeria Alvear Rodriguez,valeria.alvear429@gmail.com,+593908009867,"Calle Esmeraldas N16-31, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
430,1750000430,Diego Cardenas Castro,diego.cardenas430@gmail.com,+593908009890,"Av. Amazonas N20-40, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
431,1750000431,Andrea Espinosa Morales,andrea.espinosa431@gmail.com,+593908009913,"Calle Guayaquil N24-49, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
432,1750000432,Daniel Vega Paredes,daniel.vega432@gmail.com,+593908009936,"Av. De los Shyris N28-58, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
433,1750000433,Carla Paredes Ramirez,carla.paredes433@gmail.com,+593908009959,"Calle Venezuela N32-67, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
434,1750000434,Mario Martinez Ortiz,mario.martinez434@gmail.com,+593908009982,"Av. 10 de Agosto N36-76, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
435,1750000435,Veronica Sanchez Delgado,veronica.sanchez435@gmail.com,+593908010005,"Calle Flores N40-85, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
436,1750000436,Manuel Flores Martinez,manuel.flores436@gmail.com,+593908010028,"Av. Republica N44-14, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
437,1750000437,Estefania Silva Diaz,estefania.silva437@gmail.com,+593908010051,"Calle Bolivar N48-23, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
438,1750000438,Alejandro Viteri Cabrera,alejandro.viteri438@gmail.com,+593908010074,"Av. Eloy Alfaro N52-32, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
439,1750000439,Adriana Morales Mora,adriana.morales439@gmail.com,+593908010097,"Calle Esmeraldas N56-41, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
440,1750000440,Juan Delgado Sanchez,juan.delgado440@gmail.com,+593908010120,"Av. Amazonas N60-50, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
441,1750000441,Ana Mora Alvear,ana.mora441@gmail.com,+593908010143,"Calle Guayaquil N64-59, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
442,1750000442,Luis Lopez Rivas,luis.lopez442@gmail.com,+593908010166,"Av. De los Shyris N68-68, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
443,1750000443,Gabriela Perez Lopez,gabriela.perez443@gmail.com,+593908010189,"Calle Venezuela N72-77, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
444,1750000444,Jorge Torres Flores,jorge.torres444@gmail.com,+593908010212,"Av. 10 de Agosto N76-86, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
445,1750000445,Silvia Castro Cardenas,silvia.castro445@gmail.com,+593908010235,"Calle Flores N80-15, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
446,1750000446,Jose Ortiz Solis,jose.ortiz446@gmail.com,+593908010258,"Av. Republica N84-24, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
447,1750000447,Camila Cabrera Perez,camila.cabrera447@gmail.com,+593908010281,"Calle Bolivar N88-33, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
448,1750000448,David Rivas Silva,david.rivas448@gmail.com,+593908010304,"Av. Eloy Alfaro N92-42, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
449,1750000449,Valeria Solis Espinosa,valeria.solis449@gmail.com,+593908010327,"Calle Esmeraldas N96-51, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
450,1750000450,Diego Gomez Gomez,diego.gomez450@gmail.com,+593908010350,"Av. Amazonas N10-60, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
451,1750000451,Andrea Rodriguez Torres,andrea.rodriguez451@gmail.com,+593908010373,"Calle Guayaquil N14-69, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
452,1750000452,Daniel Ramirez Viteri,daniel.ramirez452@gmail.com,+593908010396,"Av. De los Shyris N18-78, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
453,1750000453,Carla Diaz Vega,carla.diaz453@gmail.com,+593908010419,"Calle Venezuela N22-87, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
454,1750000454,Mario Alvear Rodriguez,mario.alvear454@gmail.com,+593908010442,"Av. 10 de Agosto N26-16, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
455,1750000455,Veronica Cardenas Castro,veronica.cardenas455@gmail.com,+593908010465,"Calle Flores N30-25, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
456,1750000456,Manuel Espinosa Morales,manuel.espinosa456@gmail.com,+593908010488,"Av. Republica N34-34, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
457,1750000457,Estefania Vega Paredes,estefania.vega457@gmail.com,+593908010511,"Calle Bolivar N38-43, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
458,1750000458,Alejandro Paredes Ramirez,alejandro.paredes458@gmail.com,+593908010534,"Av. Eloy Alfaro N42-52, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
459,1750000459,Adriana Martinez Ortiz,adriana.martinez459@gmail.com,+593908010557,"Calle Esmeraldas N46-61, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
460,1750000460,Juan Sanchez Delgado,juan.sanchez460@gmail.com,+593908010580,"Av. Amazonas N50-70, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
461,1750000461,Ana Flores Martinez,ana.flores461@gmail.com,+593908010603,"Calle Guayaquil N54-79, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
462,1750000462,Luis Silva Diaz,luis.silva462@gmail.com,+593908010626,"Av. De los Shyris N58-88, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
463,1750000463,Gabriela Viteri Cabrera,gabriela.viteri463@gmail.com,+593908010649,"Calle Venezuela N62-17, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
464,1750000464,Jorge Morales Mora,jorge.morales464@gmail.com,+593908010672,"Av. 10 de Agosto N66-26, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
465,1750000465,Silvia Delgado Sanchez,silvia.delgado465@gmail.com,+593908010695,"Calle Flores N70-35, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
466,1750000466,Jose Mora Alvear,jose.mora466@gmail.com,+593908010718,"Av. Republica N74-44, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
467,1750000467,Camila Lopez Rivas,camila.lopez467@gmail.com,+593908010741,"Calle Bolivar N78-53, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
468,1750000468,David Perez Lopez,david.perez468@gmail.com,+593908010764,"Av. Eloy Alfaro N82-62, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
469,1750000469,Valeria Torres Flores,valeria.torres469@gmail.com,+593908010787,"Calle Esmeraldas N86-71, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
470,1750000470,Diego Castro Cardenas,diego.castro470@gmail.com,+593908010810,"Av. Amazonas N90-80, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
471,1750000471,Andrea Ortiz Solis,andrea.ortiz471@gmail.com,+593908010833,"Calle Guayaquil N94-89, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
472,1750000472,Daniel Cabrera Perez,daniel.cabrera472@gmail.com,+593908010856,"Av. De los Shyris N98-18, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
473,1750000473,Carla Rivas Silva,carla.rivas473@gmail.com,+593908010879,"Calle Venezuela N12-27, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
474,1750000474,Mario Solis Espinosa,mario.solis474@gmail.com,+593908010902,"Av. 10 de Agosto N16-36, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
475,1750000475,Veronica Gomez Gomez,veronica.gomez475@gmail.com,+593908010925,"Calle Flores N20-45, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
476,1750000476,Manuel Rodriguez Torres,manuel.rodriguez476@gmail.com,+593908010948,"Av. Republica N24-54, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
477,1750000477,Estefania Ramirez Viteri,estefania.ramirez477@gmail.com,+593908010971,"Calle Bolivar N28-63, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
478,1750000478,Alejandro Diaz Vega,alejandro.diaz478@gmail.com,+593908010994,"Av. Eloy Alfaro N32-72, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
479,1750000479,Adriana Alvear Rodriguez,adriana.alvear479@gmail.com,+593908011017,"Calle Esmeraldas N36-81, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
480,1750000480,Juan Cardenas Castro,juan.cardenas480@gmail.com,+593908011040,"Av. Amazonas N40-10, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
481,1750000481,Ana Espinosa Morales,ana.espinosa481@gmail.com,+593908011063,"Calle Guayaquil N44-19, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
482,1750000482,Luis Vega Paredes,luis.vega482@gmail.com,+593908011086,"Av. De los Shyris N48-28, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
483,1750000483,Gabriela Paredes Ramirez,gabriela.paredes483@gmail.com,+593908011109,"Calle Venezuela N52-37, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
484,1750000484,Jorge Martinez Ortiz,jorge.martinez484@gmail.com,+593908011132,"Av. 10 de Agosto N56-46, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
485,1750000485,Silvia Sanchez Delgado,silvia.sanchez485@gmail.com,+593908011155,"Calle Flores N60-55, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
486,1750000486,Jose Flores Martinez,jose.flores486@gmail.com,+593908011178,"Av. Republica N64-64, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
487,1750000487,Camila Silva Diaz,camila.silva487@gmail.com,+593908011201,"Calle Bolivar N68-73, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
488,1750000488,David Viteri Cabrera,david.viteri488@gmail.com,+593908011224,"Av. Eloy Alfaro N72-82, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
489,1750000489,Valeria Morales Mora,valeria.morales489@gmail.com,+593908011247,"Calle Esmeraldas N76-11, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
490,1750000490,Diego Delgado Sanchez,diego.delgado490@gmail.com,+593908011270,"Av. Amazonas N80-20, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
491,1750000491,Andrea Mora Alvear,andrea.mora491@gmail.com,+593908011293,"Calle Guayaquil N84-29, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
492,1750000492,Daniel Lopez Rivas,daniel.lopez492@gmail.com,+593908011316,"Av. De los Shyris N88-38, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
493,1750000493,Carla Perez Lopez,carla.perez493@gmail.com,+593908011339,"Calle Venezuela N92-47, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
494,1750000494,Mario Torres Flores,mario.torres494@gmail.com,+593908011362,"Av. 10 de Agosto N96-56, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
495,1750000495,Veronica Castro Cardenas,veronica.castro495@gmail.com,+593908011385,"Calle Flores N10-65, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
496,1750000496,Manuel Ortiz Solis,manuel.ortiz496@gmail.com,+593908011408,"Av. Republica N14-74, Cuenca",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
497,1750000497,Estefania Cabrera Perez,estefania.cabrera497@gmail.com,+593908011431,"Calle Bolivar N18-83, Manta",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
498,1750000498,Alejandro Rivas Silva,alejandro.rivas498@gmail.com,+593908011454,"Av. Eloy Alfaro N22-12, Guayaquil",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
499,1750000499,Adriana Solis Espinosa,adriana.solis499@gmail.com,+593908011477,"Calle Esmeraldas N26-21, Ambato",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
500,1750000500,Juan Gomez Gomez,juan.gomez500@gmail.com,+593908011500,"Av. Amazonas N30-30, Quito",t,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,generator_script,
